job_id,views,formatted_work_type,formatted_experience_level,normalized_salary,title_category,state
3900950591,15.0,Full-time,Not Specified,57500.0,Data/Analytics,TX
3900950602,54.0,Full-time,Not Specified,80000.0,Management/Executive,CA
3900950622,103.0,Contract,Mid-Senior level,133120.0,Management/Executive,CA
3900950641,162.0,Full-time,Mid-Senior level,160000.0,Senior/Lead,US - Metro Area (Unspecified State)
3900950647,5.0,Full-time,Entry level,37440.0,Technical/Trades,MI
3900950648,29.0,Full-time,Not Specified,57500.0,Administrative/Office Support,CA
3900950660,4.0,Full-time,Entry level,42640.0,General Labor/Hospitality,WY
3900950661,6.0,Full-time,Entry level,42640.0,General Labor/Hospitality,WY
3900950662,8.0,Full-time,Entry level,32240.0,Technical/Trades,TX
3900950714,55.0,Full-time,Not Specified,118000.0,Data/Analytics,International/Other
3900950716,128.0,Full-time,Not Specified,118000.0,Data/Analytics,International/Other
3900950830,35.0,Full-time,Not Specified,62847.2,Administrative/Office Support,IL
3900950842,26.0,Full-time,Associate,97500.0,Senior/Lead,US - Metro Area (Unspecified State)
3900950845,4.0,Full-time,Not Specified,62850.0,Other,International/Other
3900950883,8.0,Full-time,Entry level,46000.0,Management/Executive,OH
3900950910,75.0,Full-time,Director,395220.0,Management/Executive,CA
3900951005,62.0,Full-time,Not Specified,60000.0,Other,CO
3900951030,6.0,Full-time,Mid-Senior level,49000.5,Other,MI
3900951036,16.0,Contract,Associate,72800.0,Marketing,NY
3900951288,9.0,Full-time,Associate,85280.0,Technical/Trades,CA
3900951295,68.0,Full-time,Not Specified,167500.0,Management/Executive,US - Metro Area (Unspecified State)
3900951310,50.0,Full-time,Mid-Senior level,195000.0,Healthcare,IL
3900951312,1.0,Full-time,Not Specified,150000.0,Management/Executive,US - Metro Area (Unspecified State)
3900951327,10.0,Full-time,Mid-Senior level,55588.0,Management/Executive,CO
3900951334,4.0,Full-time,Entry level,38480.0,Technical/Trades,CA
3900951335,13.0,Full-time,Mid-Senior level,70000.0,Data/Analytics,TX
3900951346,4.0,Full-time,Internship,48900.8,Other,TN
3900951436,72.0,Contract,Mid-Senior level,98800.0,Data/Analytics,US - Unspecified
3900951534,17.0,Full-time,Not Specified,52405.6,Senior/Lead,International/Other
3900951566,137.0,Full-time,Not Specified,39748.8,Customer Service/Support,International/Other
3900951626,12.0,Full-time,Entry level,117790.4,Technical/Trades,CA
3900951627,12.0,Full-time,Entry level,52176.8,Healthcare,CA
3900951628,20.0,Full-time,Mid-Senior level,145397.875,Healthcare,CA
3900951634,27.0,Full-time,Mid-Senior level,84240.0,Senior/Lead,US - Metro Area (Unspecified State)
3900951689,24.0,Full-time,Not Specified,85000.0,Management/Executive,CA
3900951781,122.0,Full-time,Mid-Senior level,117500.0,Senior/Lead,US - Unspecified
3900951791,7.0,Full-time,Not Specified,72800.0,Other,US - Metro Area (Unspecified State)
3900951936,289.0,Full-time,Not Specified,69500.0,Data/Analytics,US - Unspecified
3900951939,3.0,Contract,Associate,94640.0,Healthcare,CT
3900951947,6.0,Full-time,Associate,41600.0,Other,TX
3900951955,3.0,Full-time,Entry level,82750.0,Engineering,TX
3900951957,19.0,Full-time,Associate,97500.0,Senior/Lead,International/Other
3900952028,4.0,Full-time,Entry level,38480.0,Other,OH
3900952036,85.0,Full-time,Mid-Senior level,75250.0,Other,NY
3900952040,528.0,Full-time,Mid-Senior level,97500.0,Management/Executive,International/Other
3900952045,17.0,Full-time,Executive,152500.0,Senior/Lead,AZ
3900952046,3.0,Full-time,Associate,157500.0,Engineering,US - Metro Area (Unspecified State)
3900952048,16.0,Full-time,Mid-Senior level,212500.0,Senior/Lead,NY
3900952070,4.0,Full-time,Entry level,52000.0,Other,MN
3900952075,3.0,Full-time,Entry level,33280.0,Other,MI
3900952084,4.0,Full-time,Entry level,56680.0,Technical/Trades,NJ
3900952099,9.0,Full-time,Entry level,37440.0,Technical/Trades,MI
3900952270,115.0,Full-time,Not Specified,65000.0,Marketing,IL
3900952287,17.0,Full-time,Entry level,49088.0,Other,US - Unspecified
3900952289,4.0,Full-time,Director,80000.0,Management/Executive,NY
3900952318,204.0,Part-time,Not Specified,49920.0,Administrative/Office Support,CA
3900952319,11.0,Full-time,Not Specified,58000.0,Legal,US - Metro Area (Unspecified State)
3900952382,6.0,Full-time,Entry level,40560.0,Healthcare,NY
3900952395,6.0,Full-time,Not Specified,43500.0,Administrative/Office Support,MN
3900952431,5.0,Full-time,Mid-Senior level,60000.0,Senior/Lead,US - Metro Area (Unspecified State)
3900952600,9.0,Full-time,Not Specified,97500.0,Legal,CO
3900952668,5.0,Part-time,Associate,39520.0,Administrative/Office Support,CA
3900952917,25.0,Full-time,Mid-Senior level,90000.0,Senior/Lead,DC
3900952918,5.0,Full-time,Not Specified,37981.0,Other,AL
3900952919,18.0,Full-time,Not Specified,78145.4,Data/Analytics,AL
3900952936,5.0,Full-time,Not Specified,46535.0,Other,GA
3900952937,7.0,Full-time,Not Specified,47551.5,Senior/Lead,GA
3900952938,6.0,Full-time,Not Specified,51653.85,Other,TX
3900952939,5.0,Full-time,Not Specified,154322.0,Engineering,NC
3900952968,22.0,Full-time,Entry level,43680.0,Technical/Trades,TX
3900952978,10.0,Full-time,Not Specified,225000.0,Other,US - Metro Area (Unspecified State)
3900953025,27.0,Full-time,Mid-Senior level,90000.0,Customer Service/Support,US - Metro Area (Unspecified State)
3900953027,53.0,Full-time,Mid-Senior level,130000.0,Engineering,US - Metro Area (Unspecified State)
3900953044,39.0,Full-time,Director,187500.0,Management/Executive,International/Other
3900953047,2.0,Contract,Entry level,54080.0,Other,TN
3900953052,5.0,Full-time,Not Specified,86205.6,Technical/Trades,WA
3900953060,4.0,Full-time,Entry level,92500.0,Other,VA
3900953259,182.0,Full-time,Mid-Senior level,120000.0,Management/Executive,International/Other
3900953267,7.0,Full-time,Mid-Senior level,122500.0,Senior/Lead,CO
3900953291,12.0,Full-time,Mid-Senior level,147888.0,Healthcare,CA
3900953296,4.0,Full-time,Executive,115000.0,Finance,TX
3900953311,8.0,Full-time,Not Specified,112500.0,Finance,CA
3900953355,2.0,Full-time,Mid-Senior level,160000.0,Senior/Lead,International/Other
3900953429,7.0,Part-time,Entry level,40560.0,Healthcare,FL
3900953543,16.0,Contract,Entry level,46800.0,Other,IL
3900953577,13.0,Full-time,Mid-Senior level,85000.0,Management/Executive,International/Other
3900953690,6.0,Contract,Associate,94640.0,Healthcare,CT
3900953859,4.0,Full-time,Not Specified,39980.0,Other,GA
3900953907,63.0,Full-time,Mid-Senior level,160000.0,Senior/Lead,CO
3900953909,4.0,Full-time,Entry level,55525.6,Other,OH
3900953914,4.0,Full-time,Director,108056.0,Management/Executive,MD
3900953916,17.0,Full-time,Director,196616.5,Management/Executive,CA
3900953918,215.0,Part-time,Not Specified,49920.0,Administrative/Office Support,CA
3900953927,7.0,Full-time,Entry level,50440.0,Other,KS
3900953947,11.0,Full-time,Mid-Senior level,83200.0,Other,TX
3900953949,6.0,Contract,Mid-Senior level,86320.0,Data/Analytics,UT
3900953987,3.0,Full-time,Not Specified,130000.0,Healthcare,IN
3900953989,5.0,Full-time,Director,150000.0,Management/Executive,NY
3900954194,39.0,Full-time,Not Specified,118000.0,Management/Executive,International/Other
3900954246,47.0,Full-time,Mid-Senior level,165000.0,Senior/Lead,US - Metro Area (Unspecified State)
3900954250,3.0,Full-time,Entry level,55120.0,Finance,OR
3900954253,5.0,Full-time,Associate,57500.0,Technical/Trades,NY
3900954256,7.0,Part-time,Entry level,56721.6,Other,CA
3900954263,20.0,Full-time,Mid-Senior level,149515.0,Management/Executive,CA
3900954271,5.0,Contract,Associate,208000.0,Other,WA
3900954280,12.0,Full-time,Not Specified,71500.0,Management/Executive,MS
3900954380,12.0,Full-time,Mid-Senior level,190000.0,Management/Executive,US - Metro Area (Unspecified State)
3900954539,565.0,Part-time,Not Specified,41600.0,Other,US - Unspecified
3900954554,54.0,Part-time,Not Specified,49920.0,Senior/Lead,IL
3900954822,20.0,Full-time,Associate,66500.0,Management/Executive,CA
3900954890,72.0,Full-time,Mid-Senior level,187040.0,Senior/Lead,US - Unspecified
3900954913,7.0,Full-time,Mid-Senior level,125500.0,Senior/Lead,CO
3900954936,18.0,Full-time,Mid-Senior level,154510.0,Management/Executive,FL
3900954938,5.0,Full-time,Mid-Senior level,89908.0,Other,NY
3900954947,10.0,Full-time,Entry level,45760.0,Finance,CA
3900954968,9.0,Full-time,Entry level,96000.0,Engineering,VA
3900955027,5.0,Part-time,Not Specified,37440.0,Other,MA
3900955053,10.0,Full-time,Associate,39520.0,Other,TX
3900955064,7.0,Part-time,Entry level,59675.2,Administrative/Office Support,CA
3900955065,2.0,Full-time,Mid-Senior level,121056.0,Healthcare,CA
3900955095,21.0,Full-time,Mid-Senior level,82500.0,Management/Executive,OH
3900955096,4.0,Full-time,Entry level,47372.0,Healthcare,CA
3900955097,24.0,Full-time,Mid-Senior level,251160.0,Senior/Lead,CA
3900955193,21.0,Full-time,Not Specified,39600.0,Technical/Trades,TX
3900955204,49.0,Full-time,Associate,62400.0,Other,NC
3900955209,9.0,Full-time,Not Specified,102500.0,Sales,CA
3900955228,38.0,Full-time,Mid-Senior level,160000.0,Senior/Lead,US - Metro Area (Unspecified State)
3900955335,5.0,Contract,Associate,106080.0,Other,NJ
3900955362,10.0,Contract,Mid-Senior level,202800.0,Management/Executive,International/Other
3900955363,2.0,Full-time,Director,210000.0,Management/Executive,NY
3900955366,34.0,Full-time,Mid-Senior level,165000.0,Senior/Lead,CA
3900955379,7.0,Full-time,Associate,35360.0,Healthcare,TX
3900955409,24.0,Full-time,Associate,90000.0,Finance,MD
3900955691,48.0,Full-time,Not Specified,90000.0,Legal,NV
3900955729,5.0,Full-time,Not Specified,45760.0,Other,NV
3900955749,3.0,Contract,Entry level,121680.0,Engineering,CA
3900955751,51.0,Full-time,Not Specified,90000.0,Senior/Lead,CO
3900955791,6.0,Full-time,Not Specified,46800.0,Technical/Trades,NJ
3900955793,10.0,Contract,Not Specified,43680.0,Other,NJ
3900955804,5.0,Full-time,Mid-Senior level,131140.0,Senior/Lead,UT
3900955817,9.0,Full-time,Entry level,55000.0,Sales,IL
3900955818,14.0,Full-time,Mid-Senior level,111295.0,Senior/Lead,FL
3900955827,27.0,Full-time,Internship,59500.0,Engineering,MA
3900956039,10.0,Full-time,Mid-Senior level,70668.0,Management/Executive,TX
3900956044,16.0,Full-time,Not Specified,57500.0,Management/Executive,TX
3900956046,6.0,Full-time,Associate,67500.0,Customer Service/Support,CT
3900956060,2.0,Full-time,Mid-Senior level,52000.0,Management/Executive,TX
3900956061,69.0,Full-time,Entry level,60900.0,Administrative/Office Support,CA
3900956076,15.0,Full-time,Mid-Senior level,188250.0,Senior/Lead,US - Unspecified
3900956078,13.0,Full-time,Mid-Senior level,258810.0,Senior/Lead,CA
3900956151,85.0,Full-time,Mid-Senior level,137500.0,Senior/Lead,MI
3900956153,11.0,Contract,Associate,58240.0,Sales,CA
3900956248,10.0,Contract,Associate,94640.0,Healthcare,CT
3900956335,8.0,Full-time,Not Specified,92500.0,Sales,US - Metro Area (Unspecified State)
3900956341,6.0,Full-time,Entry level,29120.0,Other,IA
3900956344,83.0,Full-time,Not Specified,57500.0,Data/Analytics,TX
3900956599,18.0,Full-time,Not Specified,82500.0,Senior/Lead,GA
3900956608,6.0,Full-time,Mid-Senior level,127500.0,Management/Executive,US - Metro Area (Unspecified State)
3900956618,11.0,Full-time,Not Specified,139253.8,Senior/Lead,AL
3900956664,16.0,Contract,Executive,159120.0,Other,KS
3900956683,5.0,Contract,Mid-Senior level,113675.12,Healthcare,OR
3900956691,5.0,Contract,Entry level,61360.0,Data/Analytics,NC
3900956693,24.0,Full-time,Not Specified,132500.0,Engineering,NY
3900956694,4.0,Full-time,Not Specified,163250.0,Other,NY
3900956709,7.0,Full-time,Mid-Senior level,154510.0,Senior/Lead,GA
3900956731,35.0,Full-time,Not Specified,112500.0,Engineering,GA
3900956750,16.0,Full-time,Mid-Senior level,96000.0,Senior/Lead,NY
3900956902,1003.0,Contract,Not Specified,41600.0,Marketing,US - Unspecified
3900956938,7.0,Full-time,Entry level,119900.0,Data/Analytics,UT
3900956944,4.0,Full-time,Entry level,28100.8,Sales,FL
3900957093,9.0,Contract,Associate,50377.6,Technical/Trades,CA
3900957138,18.0,Contract,Associate,78000.0,Engineering,MN
3900957167,7.0,Full-time,Not Specified,54080.0,Administrative/Office Support,IL
3900957562,58.0,Full-time,Not Specified,40200.0,Management/Executive,CA
3900957581,7.0,Contract,Mid-Senior level,96312.32,Healthcare,MD
3900957582,6.0,Contract,Entry level,46800.0,Customer Service/Support,IN
3900957583,13.0,Contract,Entry level,187200.0,Management/Executive,CA
3900957584,26.0,Contract,Entry level,38896.0,Data/Analytics,WA
3900957660,21.0,Full-time,Entry level,78000.0,Engineering,CO
3900957663,58.0,Full-time,Mid-Senior level,148000.0,Management/Executive,TX
3900957670,4.0,Full-time,Not Specified,33280.0,Other,MA
3900957674,5.0,Full-time,Not Specified,69500.0,Management/Executive,NJ
3900957818,58.0,Full-time,Not Specified,56160.0,Sales,CA
3900957871,47.0,Full-time,Not Specified,51000.0,Management/Executive,TX
3900957881,24.0,Full-time,Associate,61890.4,Other,CT
3900957956,19.0,Full-time,Not Specified,195520.0,Other,CA
3900957963,4.0,Full-time,Not Specified,109103.5,Data/Analytics,DC
3900957966,24.0,Full-time,Not Specified,170500.0,Management/Executive,DC
3900957991,13.0,Full-time,Not Specified,82500.0,Senior/Lead,WA
3900958051,5.0,Part-time,Entry level,40560.0,Healthcare,CT
3900958129,25.0,Full-time,Mid-Senior level,125000.0,Senior/Lead,CA
3900958173,6.0,Full-time,Associate,50000.0,Sales,MS
3900958220,4.0,Full-time,Not Specified,46488.0,HR/Recruiting,IL
3900958438,6.0,Full-time,Associate,91150.0,Management/Executive,WA
3900958473,31.0,Full-time,Associate,51428.0,Other,NJ
3900958490,51.0,Full-time,Associate,115000.0,Management/Executive,CO
3900958495,3.0,Full-time,Not Specified,39980.0,Other,GA
3900958498,12.0,Full-time,Not Specified,107173.2,Engineering,GA
3900958503,194.0,Temporary,Associate,114400.0,Senior/Lead,International/Other
3900958550,36.0,Full-time,Not Specified,136200.0,Management/Executive,IL
3900958562,4.0,Full-time,Mid-Senior level,154510.0,Engineering,IL
3900958564,6.0,Full-time,Mid-Senior level,61911.2,Management/Executive,KS
3900958660,5.0,Full-time,Not Specified,65000.0,Management/Executive,US - Metro Area (Unspecified State)
3900958752,14.0,Part-time,Entry level,43680.0,Technical/Trades,NC
3900958817,3.0,Full-time,Entry level,119900.0,Engineering,UT
3900958843,4.0,Full-time,Entry level,41579.2,Technical/Trades,International/Other
3900958860,8.0,Temporary,Not Specified,82160.0,Management/Executive,NY
3900958863,2.0,Full-time,Entry level,63440.0,Technical/Trades,VA
3900958866,11.0,Full-time,Not Specified,46800.0,Technical/Trades,MT
3900958891,13.0,Full-time,Not Specified,79040.0,Data/Analytics,IL
3900958955,50.0,Full-time,Not Specified,176500.0,Senior/Lead,GA
3900958956,287.0,Full-time,Not Specified,133596.0,Data/Analytics,VA
3900958970,55.0,Full-time,Not Specified,145000.0,Senior/Lead,International/Other
3900958973,17.0,Full-time,Not Specified,109200.0,Engineering,CA
3900958983,33.0,Full-time,Mid-Senior level,156400.0,Senior/Lead,NY
3900958994,61.0,Full-time,Entry level,146683.5,Other,NY
3900959180,91.0,Full-time,Mid-Senior level,85280.0,Management/Executive,US - Metro Area (Unspecified State)
3900959196,8.0,Contract,Mid-Senior level,192400.0,Management/Executive,WA
3900959234,10.0,Full-time,Not Specified,52835.0,Senior/Lead,GA
3900959254,4.0,Full-time,Entry level,43929.6,Other,SC
3900959273,21.0,Contract,Entry level,135200.0,Engineering,CO
3900959274,22.0,Contract,Entry level,104000.0,Engineering,OH
3900959276,7.0,Contract,Mid-Senior level,110853.6,Healthcare,NY
3900959279,44.0,Full-time,Director,185000.0,Management/Executive,DC
3900959298,30.0,Full-time,Mid-Senior level,85000.0,HR/Recruiting,US - Metro Area (Unspecified State)
3900959320,8.0,Full-time,Mid-Senior level,89908.0,Other,NY
3900959330,8.0,Full-time,Mid-Senior level,120000.0,Other,AZ
3900959331,7.0,Full-time,Mid-Senior level,96000.0,Senior/Lead,CO
3900959332,5.0,Full-time,Entry level,78000.0,Engineering,TX
3900959333,16.0,Full-time,Mid-Senior level,182000.0,Senior/Lead,TX
3900959354,6.0,Full-time,Mid-Senior level,148000.0,Engineering,VA
3900959360,33.0,Contract,Mid-Senior level,176800.0,Other,US - Unspecified
3900959361,10.0,Full-time,Entry level,96000.0,Engineering,VA
3900959450,8.0,Part-time,Entry level,43680.0,Technical/Trades,MA
3900959489,48.0,Contract,Mid-Senior level,135200.0,Other,US - Unspecified
3900959493,13.0,Full-time,Mid-Senior level,70000.0,Other,TX
3900959495,5.0,Full-time,Mid-Senior level,44000.0,Sales,TX
3900959497,85.0,Contract,Associate,107120.0,Senior/Lead,OH
3900959514,5.0,Full-time,Not Specified,71000.0,Sales,US - Metro Area (Unspecified State)
3900959517,4.0,Full-time,Entry level,27040.0,Sales,OK
3900959518,4.0,Full-time,Entry level,31428.8,Sales,MN
3900959635,130.0,Full-time,Not Specified,122303.5,Senior/Lead,DC
3900959644,33.0,Full-time,Not Specified,137000.0,Sales,CA
3900959653,12.0,Full-time,Not Specified,84240.0,Other,CA
3900959657,138.0,Full-time,Not Specified,138000.0,Engineering,NY
3900959664,5.0,Full-time,Not Specified,202000.0,Design,GA
3900959722,20.0,Full-time,Not Specified,155485.0,Management/Executive,OR
3900959739,19.0,Full-time,Mid-Senior level,158850.0,Senior/Lead,CA
3900959777,8.0,Contract,Associate,66560.0,Other,AZ
3900959803,65.0,Contract,Not Specified,98800.0,Other,US - Unspecified
3900959805,31.0,Contract,Mid-Senior level,133120.0,Senior/Lead,WA
3900959816,11.0,Full-time,Associate,50523.2,Administrative/Office Support,VA
3900959822,10.0,Full-time,Not Specified,167887.5,Senior/Lead,CO
3900959823,5.0,Full-time,Not Specified,39000.0,Technical/Trades,MI
3900959832,23.0,Full-time,Executive,180000.0,Management/Executive,CA
3900959879,87.0,Full-time,Not Specified,87500.0,Management/Executive,WA
3900959888,28.0,Full-time,Mid-Senior level,57200.0,Administrative/Office Support,CA
3900959903,91.0,Contract,Associate,130000.0,Senior/Lead,IL
3900959904,22.0,Full-time,Executive,180000.0,Management/Executive,NY
3900959905,4.0,Full-time,Mid-Senior level,49920.0,Finance,CT
3900959914,7.0,Full-time,Entry level,75000.0,Sales,IN
3900959919,21.0,Full-time,Associate,45000.0,Sales,AZ
3900959947,6.0,Full-time,Entry level,63128.0,Engineering,OH
3900959957,6.0,Part-time,Mid-Senior level,31824.0,Senior/Lead,FL
3900959958,9.0,Part-time,Entry level,37252.8,General Labor/Hospitality,CA
3900959964,16.0,Full-time,Not Specified,44907.2,Other,CA
3900959979,33.0,Contract,Director,265000.0,Senior/Lead,US - Unspecified
3900960070,7.0,Full-time,Entry level,54000.0,Technical/Trades,NC
3900960071,6.0,Full-time,Mid-Senior level,182000.0,Senior/Lead,ME
3900960080,5.0,Full-time,Not Specified,33800.0,Other,NH
3900960081,4.0,Full-time,Entry level,106000.0,Engineering,CA
3900960082,5.0,Part-time,Not Specified,33800.0,Other,MD
3900960263,9.0,Part-time,Entry level,152880.0,Healthcare,GA
3900960283,7.0,Full-time,Entry level,35360.0,Senior/Lead,FL
3900960347,78.0,Contract,Associate,96720.0,Other,IL
3900960348,6.0,Contract,Associate,45760.0,Finance,CO
